"station","lon","lat","alt","area","name","city","state","uf","basin","subbasin","river","class","Escala","RegistradorNivel","DescLiquida","Sedimentos","QualAgua","Pluviometro","RegistradorChuva","TanqueEvapo","Climatologica","Piezometria","Telemetrica"
85382000,-53.0483,-29.3853,321,73,"UHE DONA FRANCISCA ARROIO CARIJINHO","SOBRADINHO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO CARIJINHO","Fluviometric",1,0,1,0,0,0,0,0,0,0,1
85385000,-53.2833,-29.4333,55,13200,"VOLTA GRANDE I","NOVA PALMA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85395000,-53.2833,-29.45,50,13300,"VOLTA GRANDE II","NOVA PALMA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85395100,-53.2844,-29.4475,89,13200,"UHE DONA FRANCISCA BARRAMENTO","NOVA PALMA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,1,0,0,0,0,0,1
85395300,-53.2814,-29.4719,63,13202,"UHE DONA FRANCISCA JUSANTE","NOVA PALMA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,1,1,0,0,0,0,0,0,1
85395500,-53.285,-29.45,NA,13300,"DONA FRANCISCA","NOVA PALMA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85396000,-53.1675,-29.4789,NA,13300,"VOLTA GRANDE III","NOVA PALMA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85397000,-53.2483,-29.5508,NA,302,"CORUPA","AGUDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO CURUPA","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
85399000,-53.3514,-29.6264,972,NA,"RIO JACUI (Dona Francisca)","DONA FRANCISCA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85400000,-53.3528,-29.6269,32.44,14000,"DONA FRANCISCA","DONA FRANCISCA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
85410000,-53.3164,-29.5456,NA,13600,"PASSO SAINT CLAIR","AGUDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85420000,-53.4161,-29.6,NA,910,"USINA DONA FRANCISCA","FAXINAL DO SOTURNO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SOTURNO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85421000,-53.4333,-29.5956,NA,905,"SOTURNO","FAXINAL DO SOTURNO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SOTURNO","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
85425000,-53.2833,-29.7833,23,15300,"PORTO ALVES","AGUDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85426000,-53.2847,-29.7072,30,15200,"PONTE CERRO CHATO","AGUDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85427000,-53.2833,-29.7,28,15200,"CERRO CHATO","AGUDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85427100,-53.2833,-29.7056,NA,NA,"RIO JACUI (Agudo)","AGUDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85428000,-53.015,-30.0092,NA,NA,"MONJOLEIRO","AGUDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85430000,-53.1656,-29.7994,20,15700,"ITAIPAVA DOS CARVALHOS","RESTINGA SECA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85435000,-53.1111,-29.8492,17,15900,"PASSO DA GUARDINHA","PARAISO DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85436100,-53.8328,-29.7058,NA,26,"VILA RENASCENCA","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO CADENA","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
85436200,-53.7722,-29.8111,NA,NA,"ARROIO ARENAL (Santa Maria)","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO ARENAL","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85436300,-53.2628,-29.8736,NA,NA,"RIO VACACAI-MIRIM (Restinga Seca)","RESTINGA SECA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI-MIRIM","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85437000,-53.5639,-29.775,NA,548,"VACACAI-MIRIM","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI-MIRIM","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
85438000,-53.3689,-29.8011,30.47,932,"RESTINGA SECA","RESTINGA SECA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI-MIRIM","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85438500,-53.3689,-29.8011,NA,NA,"RIO VACACAI-MIRIM (Restinga Seca)","RESTINGA SECA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI-MIRIM","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85439000,-53.7028,-29.7158,NA,9.7,"BACIA ESCOLA UFSM / PAINS","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO MARIANO DA ROCHA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85439100,-53.7158,-29.7231,NA,2.5,"BACIA ESCOLA UFSM / REITORIA","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO DA REITORIA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85439200,-53.7181,-29.7106,NA,2.1,"BACIA ESCOLA UFSM / GRAFICA","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO DA GRAFICA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85440000,-53.1192,-29.9161,40,17200,"PONTE JACUI","RESTINGA SECA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85442000,-53.4167,-29.9222,NA,NA,"RIO VACACAI (Restinga Seca)","RESTINGA SECA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85450000,-53.6406,-29.6744,NA,42,"USINA SILVEIRA MARTINS","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO DO VEADO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85460000,-54.3675,-30.3781,100,753,"SANTA BRIGIDA","SAO GABRIEL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85466000,-54.3111,-30.3583,NA,NA,"RIO VACACAI (Sao Gabriel)","SAO GABRIEL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85470000,-54.3133,-30.3597,81.93,965,"PONTE SAO GABRIEL","SAO GABRIEL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85480000,-53.9853,-30.2314,78.8,2970,"PASSO DO ROCHA","SAO GABRIEL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85484000,-53.985,-30.2319,NA,NA,"RIO VACACAI (Vila Nova do Sul)","VILA NOVA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85490000,-53.9417,-29.9875,NA,823,"RIO DOS CORVOS","SAO GABRIEL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO DOS CORVOS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85500000,-54.1344,-29.8997,NA,206,"FAZENDA BRASILIANO R3","DILERMANDO DE AGUIAR","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO SANTA CATARINA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85500010,-52.8878,-28.5272,NA,684,"PCH COLORADO ARROIO BONITO","LAGOA DOS TRES CANTOS","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO BONITO","Fluviometric",1,0,1,0,0,0,0,0,0,0,1
85500100,-52.92,-28.5794,NA,684,"PCH COLORADO MONTANTE","LAGOA DOS TRES CANTOS","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO COLORADO","Fluviometric",1,0,1,1,0,0,0,0,0,0,1
85500990,-52.9353,-28.6211,NA,684,"PCH COLORADO BARRAMENTO","TAPERA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO COLORADO","Fluviometric",1,0,0,0,0,0,0,0,0,0,1
85510000,-54.1211,-29.8958,69,22.9,"CAPAO GRANDE","DILERMANDO DE AGUIAR","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","BANHADO EMPEDRADO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85520000,-54.0333,-29.9575,40,682,"PASSO BARCA DO PAVAO","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO DOS CORVOS","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85530000,-54.0306,-29.9328,NA,621,"COLONIA BANHADO RL2","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO SANTA CATARINA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85550000,-54.0322,-29.9294,NA,621,"COLONIA BANHADOS","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO SANTA CATARINA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85570000,-53.7111,-29.9361,NA,NA,"RIO VACACAI (Santa Maria)","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85580000,-53.7122,-29.9372,20,5340,"PASSO DO VERDE","SANTA MARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85600000,-53.4167,-29.9258,31,6780,"PASSO DAS TUNAS","FORMIGUEIRO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO VACACAI","Fluviometric",1,0,1,1,1,0,0,0,0,0,0
85610000,-53.7139,-30.4356,219.5,62,"PASSO DOS FREIRES","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85615000,-53.7406,-30.3778,179,69,"PASSO DO LAJEADO","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","LAJEADO DA CRIA - LAJEADINHO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85620000,-53.6797,-30.2144,100,597,"PULQUERIA","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85620500,-53.5678,-30.1939,NA,NA,"RIO SAO SEPE (Sao Sepe)","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85621000,-53.5594,-30.1853,NA,725,"ARROIO SAO SEPE","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
85623000,-53.5633,-30.1942,59.49,690,"SAO SEPE - MONTANTE","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",1,0,1,1,1,0,0,0,0,0,0
85625000,-53.5528,-30.1803,60,728,"SAO SEPE","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85630000,-53.5569,-30.1503,80,743,"PASSO SAO SEPE","SAO SEPE","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85630600,-53.4625,-30.0439,NA,NA,"RIO SA SEPE (Formiqueiro)","FORMIGUEIRO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO SAO SEPE","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85640000,-53.5033,-30.6328,NA,13.1,"USINA CACAPAVA","CACAPAVA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO DO PASSO FEIA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85641000,-53.1236,-30.2586,NA,2270,"IRAPUA","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO IRAPUA","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
85642000,-53.0156,-30.0078,15.73,27300,"PASSO SAO LOURENCO","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85644000,-52.8978,-30.0625,19,30700,"BARRAGEM DO FANDANGO - MONT","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85645000,-52.8978,-30.0664,19,30700,"BARRAGEM DO FANDANGO - JUS","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85650000,-52.8978,-30.0622,20,30700,"CACHOEIRA","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85650001,-52.9,-30.0833,12,30200,"CACHOEIRA DO SUL (Barrag. Fandango) Mont.","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85650002,-52.8808,-30.0533,NA,30700,"CACHOEIRA DO SUL (Barrag. Fandango) Jus.","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85650050,-52.8978,-30.0664,NA,30700,"CACHOEIRA DO SUL J1","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85651000,-52.8417,-29.9722,NA,NA,"RIO BOTUCARAI (Cachoeira do Sul)","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO BOTUCARAI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85655000,-52.6606,-29.9892,NA,32100,"BEXIGA","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85656000,-52.7,-29.9833,12,32100,"PORTO BEXIGA","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85657000,-52.8056,-30.0497,13,30900,"CACHOEIRA DAS ALMAS","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85660000,-52.5,-30.5331,NA,13,"USINA ENCRUZILHADA","ENCRUZILHADA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO RONDINHA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85661000,-52.7639,-30.2467,NA,699,"PIQUIRI","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO PEQUIRI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85662000,-52.7306,-30.0917,NA,NA,"ARROIO PEQUIRI (Cachoeira do Sul)","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO PEQUIRI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85670000,-52.6806,-30.0386,18.95,1870,"JUSANTE FOZ ARROIO PIQUIRI","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO IRUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85680000,-52.5039,-30.0928,NA,34200,"BARRAGEM ANEL DOM MARCO - MONT","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85680500,-52.4956,-30.09,NA,NA,"BARRAGEM ANEL DOM MARCO - ECLUSA","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85681000,-52.5056,-30.1,NA,34200,"BARRAGEM ANEL DOM MARCO - JUS","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85690000,-52.5142,-30.0631,NA,34200,"PASSO PEDERNEIRAS","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85730000,-52.7961,-29.6006,50,1220,"PASSO LINHA DO RIO","CANDELARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85730900,-52.8142,-29.5408,NA,NA,"RIO PARDO (Candelaria)","CANDELARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85731000,-52.8156,-29.5428,NA,941,"RIO PARDO (CANDELARIA)","CANDELARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85735000,-52.7867,-29.6578,37.31,1340,"CANDELARIA MONTANTE","CANDELARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",1,0,1,1,1,0,0,0,0,0,0
85739800,-52.7694,-29.6722,NA,NA,"RIO PARDO (Candelaria)","CANDELARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85740000,-52.7694,-29.6733,35.23,1370,"CANDELARIA","CANDELARIA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85778000,-52.6028,-29.7,NA,NA,"ARROIO PLUMBS (Vera Cruz)","VERA CRUZ","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","ARROIO PLUBS","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85779000,-52.575,-29.7778,NA,NA,"RIO PARDO (Vera Cruz)","VERA CRUZ","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85780000,-52.55,-29.8167,15,2070,"PASSO DO MEIO","VERA CRUZ","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85781000,-52.55,-29.8278,NA,NA,"RIO PARDO (Rioo Pardo)","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85800000,-52.5494,-29.5006,NA,NA,"SINIMBU-CENTRO","SINIMBU","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDINHO","Fluviometric",0,0,0,0,1,0,0,0,0,0,1
85830000,-52.4681,-29.7061,23.97,805,"SANTA CRUZ - MONTANTE","SANTA CRUZ DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDINHO","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
85850000,-52.4642,-29.7322,20,909,"SANTA CRUZ","VERA CRUZ","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDINHO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85880000,-52.3694,-29.9978,NA,38700,"RIO PARDO J2","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85881000,-52.3831,-29.9775,NA,NA,"RIO PARDO (Rio Pardo)","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85889000,-52.3811,-29.9764,NA,3620,"RIO PARDO - SEDE","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
85890000,-52.3683,-29.9814,15,3620,"PONTE RIO PARDO","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
85891000,-52.4308,-29.9339,NA,3560,"RIO PARDO","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO PARDO","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
85892000,-52.3175,-29.9381,NA,NA,"RIO JACUI (Rio Pardo)","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85900000,-52.3756,-29.995,2.38,38700,"RIO PARDO","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
85910000,-52.3661,-29.9975,3,38700,"RIO PARDO","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,1,0,0,0,0,0,0
85911000,-52.42,-30.0669,6,35000,"RIO PARDO PK-157","RIO PARDO","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85912000,-53.0139,-30.0083,NA,NA,"RIO JACUI (Cachoeira do Sul)","CACHOEIRA DO SUL","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85930000,-51.7625,-29.9544,NA,NA,"RIO JACUI (General Camara)","GENERAL CAMARA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
85940000,-51.7667,-29.95,NA,42000,"PASSO CACHOEIRINHA","GENERAL CAMARA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
85950000,-51.9017,-29.9389,16,41500,"SANTO AMARO DO SUL","GENERAL CAMARA","RIO GRANDE DO SUL","RS","ATLANTICO, TRECHO SUDESTE","RIO JACUI","RIO JACUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
